show_id,type,title,director,cast,country,date_added,release_year,rating,duration
7026,TV Show,Tales of the City,,"Laura Linney, Ellen Page, Olympia Dukakis, Paul Gross, Murray Bartlett, Barbara Garrick, Charlie Barnett, Garcia, May Hong, Jen Richards, Victor Garber, Ashley Park, Christopher Larkin, Zosia Mamet, Molly Ringwald, Daniela Vega",United States,"June 7, 2019",2019,TV-MA,1 Season
621,TV Show,Tales of the City (1993),,"Olympia Dukakis, Donald Moffat, Laura Linney, Marcus D'Amico, Billy Campbell, Thomas Gibson, Paul Gross, Barbara Garrick, Chloe Webb, Nina Foch, Parker Posey, Stanley DeSantis","United Kingdom, United States","June 28, 2019",1993,TV-MA,1 Season
1578,TV Show,Talking Tom and Friends,,"Colin Hanks, Tom Kenny, James Adomian, Lisa Schwartz, Maria Bamford",Cyprus,"February 15, 2020",2017,TV-Y,1 Season
5575,Movie,Tall Girl,Nzingha Stewart,"Ava Michelle, Griffin Gluck, Sabrina Carpenter, Paris Berelc, Luke Eisner, Clara Wilsey, Anjelika Washington, Rico Paris, Angela Kinsey, Steve Zahn",United States,"September 13, 2019",2019,TV-PG,103 min
7053,Movie,Tallulah,Sian Heder,"Ellen Page, Allison Janney, Tammy Blanchard, Evan Jonigkeit, Uzo Aduba, John Benjamin Hickey, David Zayas, Zachary Quinto, Fredric Lehne",United States,"July 29, 2016",2016,TV-MA,112 min
5307,Movie,Tamanchey,Navneet Behal,"Nikhil Dwivedi, Richa Chadha, Damandeep Singh Baggan, Vijay Pande, Talib Mehdi, Tushar Phulke, Mahesh Gupta, Prasad Labhe",India,"October 15, 2017",2014,TV-MA,111 min
1804,Movie,Tamasha,Imtiaz Ali,"Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Javed Sheikh, Nikhil Bhagat, Faraaz Servaia",India,"August 2, 2018",2015,TV-14,133 min
423,Movie,Tanda Tanya,Hanung Bramantyo,"Reza Rahadian, Revalina S. Temat, Rio Dewanto, Agus Kuncoro Adi, Endhita, Hengky Solaiman, Edmay Solaiman, Dedi Soetomo, M Ibrahim",,"January 14, 2021",2011,TV-MA,102 min
3653,TV Show,Tango,,"Bassel Khayyat, Daniella Rahme, Bassam Moughneih, Dana Mardini, Youssef Haddad, Talal Jarday, Sameera Barody",Lebanon,"April 3, 2019",2018,TV-14,1 Season
2998,Movie,Tango Feroz,,,"Argentina, Spain","July 15, 2018",1993,TV-MA,124 min
6989,Movie,Tanu Weds Manu,Aanand Rai,"Madhavan, Kangana Ranaut, Jimmy Shergill, Deepak Dobriyal, Swara Bhaskar, Eijaz Khan, K.K. Raina, Rajendra Gupta, Ravi Kishan, Navni Parihar",India,"July 5, 2020",2011,TV-14,114 min
5699,Movie,Taramani,Ram,"Andrea Jeremiah, Anjali, Vasanth Ravi, Adrian Knight Jesly, Azhagamperumal, Lizzie Antony, Nivas Adithan, Abhishek D Shah",India,"January 1, 2019",2017,TV-MA,148 min
2166,Movie,Tarek's Situation,Wael Ehsan,"Ahmed Helmy, Nour, Majdi Kamel, Khaled El Sawy, Mais Hamdan, Moataza Abdel Sabour, Youssef Dawood, Youssef Fawzy, Mohamed Sharaf, Osama Munir",Egypt,"may 19, 2020",2006,TV-14,110 min
7140,Movie,Target,Raditya Dika,"Raditya Dika, Cinta Laura Kiehl, Samuel Rizal, Willy Dozan, Abdur Arsyad, Hifdzi Khoir, Romy Rafael, Ria Ricis, Anggika Bolsterli",Indonesia,"November 20, 2018",2018,TV-14,91 min
2895,Movie,Tarif de nuit,Julien Seri,"Jonathan Howard, Jonathan Demurger, Fanny Valette, Jess Liaudin",France,"March 1, 2018",2015,TV-MA,81 min
7754,Movie,Tarung Sarung,Archie Hekagery,"Panji Zoni, Yayan Ruhian, Maizura, Cemal Farukh, Imelda Therinne, Surya Saputra, Jarot Superdj, Doyok Superdj, Hajra Romessa, Annette Edoarda",Indonesia,"December 31, 2020",2020,TV-PG,116 min
2765,Movie,Tarzan,"Chris Buck, Kevin Lima","Tony Goldwyn, Minnie Driver, Glenn Close, Brian Blessed, Nigel Hawthorne, Rosie O'Donnell, Lance Henriksen, Wayne Knight, Alex D. Linz",United States,"June 23, 2018",1999,G,89 min
1213,Movie,Tarzan 2,Brian Smith,"Harrison Chad, George Carlin, Brad Garrett, Ron Perlman, Estelle Harris, Glenn Close, Lance Henriksen, Brenda Grate, Harrison Fahn",United States,"June 23, 2017",2005,G,72 min
7212,Movie,Tattah,Sameh Abdulaziz,"Mohamed Saad, Dolly Shahin, Marwa, Hayatem, Sayed Rajab, Omar Mustafa Metwally, Samy Maghawry, Nabil Issa, Ragaa Al-Geddawy, Samir Ghanem",Egypt,"may 9, 2019",2013,TV-14,112 min
5105,Movie,Tatu,Don Omope,"Rahama Sadau, Sambasa Nzeribe, Segun Arinze, Gabriel Afolayan, Desmond Elliot, Funlola Aofiyebi, Toyin Aimakhu, Stephen Demian, Afeez Oyetoro, Oludara Egerton Shyngle",Nigeria,"October 18, 2019",2017,TV-MA,101 min
5865,Movie,TAU,Federico D'Alessandro,"Maika Monroe, Ed Skrein, Gary Oldman",United States,"June 29, 2018",2018,R,98 min
3154,Movie,Taxi Ballad,Daniel Joseph,"Talal El-Jordi, Karina Logue, Badih Abou Chakra, Tariq Tamim, Omar Mikati, Hiam Abou Chedid, Mahmoud Mabsout, Aida Sabra","Lebanon, United States, United Arab Emirates","October 19, 2020",2012,TV-MA,81 min
3357,Movie,Taxi Driver,Martin Scorsese,"Robert De Niro, Jodie Foster, Cybill Shepherd, Peter Boyle, Albert Brooks, Leonard Harris, Harvey Keitel, Murray Moston, Richard Higgs, Victor Argo",United States,"April 1, 2020",1976,R,114 min
4953,TV Show,Tayee,,"Amr Youssef, Amr Abdel Guelil, Saba Mubarak",Egypt,"February 5, 2019",2018,TV-MA,1 Season
6492,Movie,Taylor Swift reputation Stadium Tour,Paul Dugdale,Taylor Swift,,"December 31, 2018",2018,TV-PG,125 min
569,Movie,Taylor Tomlinson: Quarter-Life Crisis,Marcus Raboy,Taylor Tomlinson,United States,"March 3, 2020",2020,TV-MA,61 min
3520,TV Show,Tayo the Little Bus,,"Robyn Slade, Kami Desilets",South Korea,"July 1, 2019",2014,TV-Y,2 Seasons
7138,Movie,Tayo the Little Bus Movie: Mission Ace,Ryu Jung-woo,"Moon Nam-sook, Jeong Hye-ok, Choe Hana, Gim Yeong-seon",United States,"July 1, 2019",2016,TV-Y7,48 min
7767,Movie,TE3N,Ribhu Dasgupta,"Amitabh Bachchan, Nawazuddin Siddiqui, Vidya Balan, Mukesh Chhabra, Sabyasachi Chakraborty, Prakash Belawadi, Tota Roy Chowdhury, Padmavati Rao, Suneel Sinha",India,"November 19, 2020",2016,TV-14,128 min
313,Movie,Teach Us All,Sonia Lowman,,United States,"September 25, 2017",2017,TV-14,81 min
6918,Movie,Team Foxcatcher,Jon Greenhalgh,,United States,"April 29, 2016",2016,TV-MA,91 min
410,TV Show,Team Kaylie,,"Bryana Salaz, Alison Fernandez, Symera Jackson, Elie Samouhi, Kai Calhoun, Eliza Pryor, Rosa Blasi, Nicole Sullivan, David Gridley",United States,"February 3, 2020",2020,TV-PG,3 Seasons
6490,Movie,Tears of the Sun,Antoine Fuqua,"Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker, Johnny Messner, Nick Chinlund, Charles Ingram, Paul Francis, Chad Smith, Tom Skerritt, Malick Bowens, Awaovieyi Agie",United States,"January 1, 2019",2003,R,121 min
1971,TV Show,Teasing Master Takagi-san,,"Rie Takahashi, Yuki Kaji, Konomi Kohara, M・A・O, Yui Ogura, Yuma Uchida, Kotori Koiwai, Nobuhiko Okamoto, Fukushi Ochiai",Japan,"December 6, 2019",2019,TV-PG,1 Season
4328,Movie,Tee Shot: Ariya Jutanugarn,Tanawat Aiemjinda,"Krissiri Sukhsvasti, Atchareeya Potipipittanakorn, Thaneth Warakulnukroh, Hattaya Wongkrachang, Somlek Sakdikul, Marinda Halpin, Gulsara Panyam, Kongkid Visessiri",Thailand,"December 1, 2019",2019,TV-14,103 min
3926,Movie,Teefa in Trouble,Ahsan Rahim,"Ali Zafar, Maya Ali, Javed Sheikh, Mehmood Aslam, Faisal Qureshi, Nayyar Ejaz, Asma Abbas, Marhoom Ahmad Bilal, Simi Raheal, Salman Bokhari",Pakistan,"December 2, 2018",2018,TV-14,155 min
1726,Movie,Teen Aur Aadha,Dar Gai,"Zoya Hussain, Suhasini Mulay, Jim Sarbh, Aarya Dave, Anjum Rajabali, M.K. Raina",India,"April 29, 2019",2018,TV-MA,119 min
3118,TV Show,Teen Mom 2,,"Jenelle Evans, Chelsea Houska, Kailyn Lowry, Leah Messer",United States,"December 15, 2020",2011,TV-14,2 Seasons
888,Movie,Teen Patti,Leena Yadav,"Amitabh Bachchan, Madhavan, Ben Kingsley, Shraddha Kapoor, Siddharth Kher, Dhruv Ganesh, Vaibhav Talwar",India,"March 1, 2018",2010,TV-PG,137 min
1689,TV Show,Teenage Bounty Hunters,,"Anjelica Bette Fellini, Maddie Phillips, Kadeem Hardison, Virginia Williams, Mackenzie Astin, Shirley Rumierk, Myles Evans, Devon Hales, Spencer House, Eric Graise, Charity Cervantes, Wynn Everett, Method Man",United States,"August 14, 2020",2020,TV-MA,1 Season
7716,Movie,Teenage Cocktail,John Carchietta,"Nichole Bloom, Fabianne Therese, Michelle Borth, Pat Healy, AJ Bowen, Joshua Leonard",United States,"January 15, 2017",2016,TV-MA,89 min
7332,Movie,Teenage Mutant Ninja Turtles,Kevin Munroe,"Chris Evans, Sarah Michelle Gellar, Mako Iwamatsu, Kevin Smith, Patrick Stewart, Zhang Ziyi, Laurence Fishburne, Mitchell Whitfield, James Arnold Taylor, Mikey Kelley, Nolan North","Hong Kong, United States","may 1, 2019",2007,PG,87 min
6055,Movie,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,"Paige Turco, David Warner, Mark Caso, Michelan Sisti, Leif Tilden, Kenn Scott, Kevin Clash, Ernie Reyes Jr., François Chau, Kevin Nash","United States, Hong Kong","January 1, 2020",1991,PG,88 min
2210,Movie,Teenage Mutant Ninja Turtles: The Movie,Steve Barron,"Judith Hoag, Elias Koteas, Josh Pais, Michelan Sisti, Leif Tilden, David Forman, Michael Turney, Jay Patterson, Raymond Serra, James Saito, Kevin Clash",,"January 1, 2020",1990,PG,94 min
6531,Movie,Tees Maar Khan,Farah Khan,"Katrina Kaif, Akshay Kumar, Akshaye Khanna, Arya Babbar, Rajiv Lakshman, Raghu Ram, Vijay Maurya, Dharampal, Ali Asghar, Murli Sharma",India,"August 2, 2018",2010,TV-PG,125 min
4654,Movie,Tell Me Who I Am,Ed Perkins,,United Kingdom,"October 18, 2019",2019,TV-MA,86 min
5913,Movie,Tellur Aliens,Einar Gabbassov,,"United States, Kazakhstan","December 1, 2016",2016,TV-Y7,67 min
4191,Movie,Temple,Michael Barrett,"Logan Huffman, Natalia Warner, Brandon Sklenar, Naoto Takenaka, Asahi Uchida, Mei Kurokawa, Hisashi Miyazawa, Miho Tamaki, Seiki Chiba, Yoshimi Tachi","Japan, United States","December 2, 2017",2017,TV-MA,78 min
6792,Movie,Temporada de Caza,Natalia Garagiola,"Germán Palacios, Lautaro Bettoni, Boy Olmi, Rita Pauls, Pilar Benitez Vibart, Diana Szeinblum","Argentina, France, United States, Germany, Qatar","July 15, 2018",2017,TV-MA,108 min
336,Movie,Ten Years,"Jevons Au, Zune Kwok, Chow Kwun-wai, Ng Ka-Leung, Wong Fei-Pang","Wong Jing, Lau Ho-Chi, Leung Kin-Ping",Hong Kong,"February 12, 2019",2015,TV-MA,102 min
3660,Movie,Tere Naal Love Ho Gaya,Mandeep Kumar,"Riteish Deshmukh, Genelia D'Souza, Tinnu Anand, Om Puri, Smita Jaykar, Chitrashi Rawat, Navin Prabhakar, Kartar Cheema",India,"August 2, 2018",2012,TV-14,127 min
4895,TV Show,Teresa,,"Angelique Boyer, Sebastián Rulli, Aarón Díaz, Cynthia Klitbo, Ana Brenda Contreras, Daniel Arenas, Margarita Magaña, Manuel Landeta, Felicia Mercado, Silvia Mariscal",Mexico,"December 31, 2017",2010,TV-PG,1 Season
2599,Movie,Term Life,Peter Billingsley,"Vince Vaughn, Hailee Steinfeld, Jonathan Banks, Bill Paxton, Mike Epps, Jordi Mollà, William Levy, Jon Favreau, Taraji P. Henson, Shea Whigham, Cain Velasquez",United States,"February 16, 2020",2016,R,93 min
6278,Movie,Terminator 3: Rise of the Machines,Jonathan Mostow,"Arnold Schwarzenegger, Nick Stahl, Claire Danes, Kristanna Loken, David Andrews, Mark Famiglietti, Earl Boen, Moira Sinise, Chopper Bernet, Christopher Lawford","United States, Germany, United Kingdom","January 1, 2020",2003,R,109 min
1426,Movie,Terminator Salvation,McG,"Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter, Anton Yelchin, Jadagrace, Bryce Dallas Howard, Common, Jane Alexander, Michael Ironside","United States, Germany, United Kingdom, Italy","January 1, 2020",2009,PG-13,115 min
4932,Movie,Terra,"Yann Arthus-Bertrand, Michael Pitiot",Vanessa Paradis,France,"may 1, 2016",2015,TV-PG,98 min
7596,TV Show,Terrace House: Aloha State,,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Kentaro","United States, Japan","September 26, 2017",2017,TV-14,4 Seasons
2902,TV Show,Terrace House: Boys & Girls in the City,,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Ayumu Mochizuki, Kentaro",Japan,"April 1, 2016",2016,TV-14,2 Seasons
6226,TV Show,Terrace House: Opening New Doors,,"You, Reina Triendl, Yoshimi Tokui, Azusa Babazono, Ryota Yamasato, Shono Hayama",Japan,"March 12, 2019",2018,TV-14,6 Seasons
7778,TV Show,Terrace House: Tokyo 2019-2020,,"You, Reina Triendl, Yoshimi Tokui, Azusa Babazono, Ryota Yamasato, Shono Hayama",Japan,"August 10, 2020",2019,TV-MA,2 Seasons
413,Movie,Terrifier,Damien Leone,"Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran, Pooya Mohseni, Matt McAllister, Katie Maguire, Gino Cafarelli, Cory DuVal, Michael Leavy",United States,"September 1, 2018",2017,TV-MA,84 min
2889,TV Show,Terrorism Close Calls,,,"United States, Czech Republic","October 26, 2018",2018,TV-MA,1 Season
628,Movie,Teshan,Sukhbir Singh,"Happy Raikoti, Diljott, Prince Kanwaljit Singh, Karamjit Anmol, Harinder Bhullar, Virast Sandhu, Anita Devgan, Simran Sehajpal",India,"October 15, 2017",2016,TV-PG,133 min
3688,Movie,Tezz,Priyadarshan,"Anil Kapoor, Ajay Devgn, Boman Irani, Kangna Ranaut, Zayed Khan, Mallika Sherawat, Avika Gor, Dominic Power, Sameera Reddy, Mohanlal","United Kingdom, India","December 1, 2017",2012,TV-MA,121 min
5804,TV Show,Th Eena Meena Deeka Chase Comedy Show,Dheeraj Berry,"Sanjay Keni, Priya Raina",India,"March 31, 2018",2015,TV-Y7,1 Season
3756,Movie,Thaandavam,Vijay,"Vikram, Jagapathi Babu, Anushka Shetty, Amy Jackson, Lakshmi Rai, Santhanam, Nasser, Saranya Ponvannan",India,"October 1, 2018",2012,TV-14,156 min
2512,TV Show,Thackeray,,,India,"may 25, 2019",2019,TV-MA,1 Season
4320,Movie,Thackeray (Hindi),Abhijit Panse,"Nawazuddin Siddiqui, Amrita Rao, Rajeev Panday, Sanjay Narvekar, Rajesh Khera, Prakash Belawadi, Avantika Akerkar",India,"June 26, 2020",2019,TV-14,135 min
2970,Movie,Thackeray (Marathi),Abhijit Panse,"Nawazuddin Siddiqui, Amrita Rao, Rajeev Panday, Sanjay Narvekar, Rajesh Khera, Prakash Belawadi, Avantika Akerkar",,"June 28, 2020",2019,TV-14,135 min
751,Movie,Thambi,Jeethu Joseph,"Jyothika, Sathyaraj, Karthi, Showkar Janaki, Nikhila Vimal, Havarasu, Anson Paul",India,"February 3, 2020",2019,TV-14,148 min
6394,Movie,Thank You,Anees Bazmee,"Akshay Kumar, Bobby Deol, Sonam Kapoor, Irrfan Khan, Sunil Shetty, Rimi Sen, Celina Jaitly",India,"August 2, 2018",2011,TV-14,131 min
2417,TV Show,That '70s Show,,"Topher Grace, Mila Kunis, Ashton Kutcher, Danny Masterson, Laura Prepon, Wilmer Valderrama, Debra Jo Rupp, Kurtwood Smith, Don Stark, Tanya Roberts, Tommy Chong, Lisa Robin Kelly",United States," November 1, 2017",2005,TV-14,8 Seasons
2101,Movie,That Thing Called Tadhana,Antoinette Jadaone,"Angelica Panganiban, JM de Guzman",Philippines,"March 7, 2019",2015,TV-MA,91 min
7512,TV Show,"That Winter, the Wind Blows",,"Zo In-sung, Song Hye-kyo, Kim Bum, Jung Eun-ji, Bae Jong-ok, Young-hoon Kim",South Korea,"April 1, 2019",2013,TV-MA,1 Season
2145,TV Show,The 10 Sins,,"Abdul Mohsen Alnimer, Haifa Hussien, Qahtan Alqahtani, Mohammed Sefer, Abdulla Bu Shehri",,"March 22, 2019",2018,TV-14,1 Season
5598,TV Show,The 100,,"Eliza Taylor, Paige Turco, Bob Morley, Marie Avgeropoulos, Christopher Larkin, Henry Ian Cusick, Isaiah Washington, Lindsey Morgan, Devon Bostick, Richard Harmon, Ricky Whittle, Jarod Joseph, Chelsey Reist, Sachin Sahel, Adina Porter","United States, Canada","October 8, 2020",2020,TV-14,7 Seasons
5110,Movie,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,"Felix Herngren, Måns Herngren","Robert Gustafsson, Jens Hultén, Caroline Boulton, Colin McFarlane, Cory Peterson, Jay Simpson, David Schaal",Sweden,"April 25, 2017",2016,TV-MA,108 min
758,Movie,The 12th Man,Harald Zwart,"Thomas Gullestad, Jonathan Rhys Meyers, Marie Blokhus, Mads Sjøgård Pettersen, Vegar Hoel, Håkon T. Nielsen, Eirik Risholm Velle, Daniel Frikstad, Eric Dirnes, Alexander Zwart",Norway,"October 31, 2020",2018,TV-MA,130 min
3177,TV Show,The 2000s,,,United States,"February 19, 2019",2018,TV-MA,1 Season
6149,Movie,The 24 Hour War,"Nate Adams, Adam Carolla",,United States,"November 15, 2019",2016,TV-MA,100 min
4376,Movie,The 2nd,Brian Skiba,"Ryan Phillippe, Casper Van Dien, Jack Griffo, Lexi Simonsen, Richard Burgi, William Katt, Samaire Armstrong, William McNamara, Jacob Grodnik",United States,"November 30, 2020",2020,TV-MA,93 min
2333,Movie,The 3rd Eye,Rocky Soraya,"Jessica Mila, Denny Sumargo, Citra Prima, Bianca Hello, Epy Kusnandar, Anita Hara, Derry Drajat, Voke Victoria, Shofia Shireen, Afdhal Yusman",Indonesia,"September 28, 2018",2018,TV-MA,108 min
5225,Movie,The 3rd Eye 2,Rocky Soraya,"Jessica Mila, Bianca Hello, Nabilah Ayu, Sophia Latjuba, Jeremy Thomas",Indonesia,"June 13, 2019",2019,TV-MA,117 min
1434,TV Show,The 43,,Paco Ignacio Taibo II,,"February 15, 2019",2019,TV-MA,1 Season
6692,TV Show,The 4400,,"Joel Gretsch, Jacqueline McKenzie, Patrick John Flueger, Conchita Campbell, Chad Faust, Richard Kahan, Mahershala Ali, Billy Campbell","United States, United Kingdom","September 1, 2013",2007,TV-14,4 Seasons
4967,Movie,The 4th Company,"Mitzi Vanessa Arreola, Amir Galvan Cervera","Adrian Ladron, Andoni Gracia, Hernán Mendoza, Gabino Rodríguez, Darío T. Pie, Manuel Ojeda","Mexico, Spain","April 6, 2018",2016,TV-MA,117 min
4813,Movie,The 9th Precinct,Ding-Lin Wang,"Roy Chiu, Chia-Chia Peng, Wen Chen-ling, Eugenie Liu, Yeo Yann Yann",Taiwan,"December 13, 2019",2019,TV-MA,95 min
4992,TV Show,The A List,,"Lisa Ambalavanar, Ellie Duckles, Savannah Baker, Cian Barry, Eleanor Bennett, Jacob Dudman, Rosie Dwyer, Jack Kane, Max Lohan, Nneka Okoye, Micheal Ward, Georgina Sadler, Indianna Ryan",United Kingdom,"August 30, 2019",2018,TV-PG,1 Season
7378,Movie,The Accidental Spy,Roger Russell,"Ramsey Nouah, Christine Allado, Ayo Makun, Emmanuel Edunjobi, Thenjiwe Moseley, Miguel A. Núñez Jr., Bucci Franklin",Nigeria,"November 29, 2019",2017,TV-MA,104 min
5064,Movie,The Accountant of Auschwitz,Matthew Shoychet,,Canada,"July 1, 2019",2018,TV-14,78 min
6616,Movie,The Adderall Diaries,Pamela Romanowsky,"James Franco, Ed Harris, Amber Heard, Jim Parrack, Timothée Chalamet, Wilmer Valderrama, Cynthia Nixon, Christian Slater, Michael Cristofer, Danny Flaherty, Adam LeFevre",United States,"July 15, 2018",2015,R,87 min
1949,TV Show,The Adjusters,,"Rynn Lim, Chris Tong, Aric Ho, Chan Fong",,"September 18, 2017",2010,TV-PG,2 Seasons
1670,Movie,The Adventure Club,Geoff Anderson,"Sam Ashe Arnold, Jakob Davies, Dalila Bela, Robin Dunne, Gabrielle Miller, Billy Zane, Josh McDonald, Lorne Cardinal, Kim Coates, Glenn Paradis",Canada,"may 10, 2017",2016,TV-Y7,88 min
4465,TV Show,The Adventures of Figaro Pho,,"Luke Jurevicius, Craig Behenna, Charlotte Hamlyn, Stavroula Mountzouris, Aletheia Burney",Australia,,2015,TV-Y7,2 Seasons
5006,TV Show,The Adventures of Puss in Boots,,"Eric Bauza, Jayma Mays, Grey DeLisle, Paul Rugg, Joshua Rush, Candi Milo, Laraine Newman",United States,"January 26, 2018",2018,TV-Y7,6 Seasons
4154,Movie,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,"Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez, David Arquette, Kristin Davis, Jacob Davich, Sasha Pieterse, Rico Torres",United States,"December 2, 2020",2005,PG,93 min
5829,TV Show,The Adventures of Sonic the Hedgehog,,"Jaleel White, Long John Baldry, Garry Chalk","United States, Canada","April 18, 2018",1993,TV-Y7,1 Season
5447,Movie,The Adventures of Tintin,Steven Spielberg,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost, Simon Pegg, Daniel Mays, Gad Elmaleh, Toby Jones, Joe Starr","United States, New Zealand, United Kingdom","November 20, 2019",2011,PG,107 min
6544,Movie,The Aerial,Esteban Sapir,"Rafael Ferro, Sol Moreno, Jonathan Sandor, Alejandro Urdapilleta, Julieta Cardinali, Florencia Raggi, Valeria Bertuccelli, Raúl Hochman, Ricardo Merkin, Carlos Piñeyro",Argentina,"April 1, 2018",2007,TV-MA,99 min
1389,Movie,The African Doctor,Julien Rambaldi,"Marc Zinga, Aïssa Maïga, Bayron Lebli, Médina Diarra, Rufus, Jonathan Lambert, Jean-Benoît Ugeux",France,"October 28, 2016",2016,TV-14,94 min
4189,Movie,The After Party,Ian Edelman,"Kyle Harvey, Harrison Holzer, Teyana Taylor, Shelley Hennig, Wiz Khalifa, Blair Underwood, Jordan Rock, Amin Joseph, Andy Buckley, Jamie Choi",United States,"August 24, 2018",2018,TV-MA,90 min
3675,Movie,The Age of Shadows,Jee-woon Kim,"Kang-ho Song, Gong Yoo, Ji-min Han, Tae-goo Eom, Sung-rok Shin, Hee-soon Park, Young-ju Seo, Song Kang-ho",South Korea,"January 1, 2018",2016,TV-MA,140 min
903,TV Show,The Alcàsser Murders,Elías León,,Spain,"June 15, 2019",2019,TV-MA,1 Season
4385,Movie,The Amazing Praybeyt Benjamin,Wenn V. Deramas,"Vice Ganda, Bimby Aquino-Yap, Alex Gonzaga, Tom Rodriguez",Philippines,"March 21, 2019",2014,TV-14,105 min
7684,TV Show,The American Barbecue Showdown,,"Lyric Lewis, Rutledge Wood",United States,"September 18, 2020",2020,TV-G,1 Season
5112,TV Show,The American Bible Challenge,Michael Simon,Jeff Foxworthy,United States,"June 15, 2020",2013,TV-G,2 Seasons
4464,Movie,The American Game,Mostafa Abu Seif,"Nahed El Sebaï, Ahmed Fahmi, Shaima Saif, Bayoumi Fouad, Entsar",,"October 1, 2020",2019,TV-PG,91 min
6066,Movie,The American Meme,Bert Marcus,"Paris Hilton, Josh Ostrovsky, Brittany Furlan, Kirill Bichutsky, DJ Khaled, Emily Ratajkowski, Hailey Baldwin",United States,"December 7, 2018",2018,TV-MA,98 min
